Entry,Entry Name,receptor_start,receptor_end
,PLSL_HUMAN,1,0
,PLXA3_HUMAN,1,0
,PLXC1_HUMAN,1,0
,PM34_HUMAN,1,0
,PMEPA_HUMAN,1,0
,PMGT1_HUMAN,1,0
,PNKD_HUMAN,1,0
,PNOC_HUMAN,1,0
,PO210_HUMAN,1,0
,PORIM_HUMAN,1,0
,PP4P1_HUMAN,1,0
,PP4P2_HUMAN,1,0
,PPARA_HUMAN,1,0
,PPARD_HUMAN,1,0
,PPIA_HUMAN,1,0
,PRAF1_HUMAN,1,0
,PRAF2_HUMAN,1,0
,PRAF3_HUMAN,1,0
,PREB_HUMAN,1,0
,PRIO_HUMAN,1,0
,PSN1_HUMAN,1,0
,PSYR_HUMAN,1,0
,PTC2_HUMAN,1,0
,PTEN_HUMAN,1,0
,PTN1_HUMAN,1,0
,PTPRA_HUMAN,1,0
,PTPRC_HUMAN,1,0
,PTPRE_HUMAN,1,0
,PTPRJ_HUMAN,1,0
,PTSS1_HUMAN,1,0
,PTTG_HUMAN,1,0
,PXK_HUMAN,1,0
,QCR10_HUMAN,1,0
,QCR2_HUMAN,1,0
,QCR9_HUMAN,1,0
,QPCT_HUMAN,1,0
,QSOX1_HUMAN,1,0
,QSOX2_HUMAN,1,0
,RAB18_HUMAN,1,0
,RAB5C_HUMAN,1,0
,RARA_HUMAN,1,0
,RCAS1_HUMAN,1,0
,REEP5_HUMAN,1,0
,RENR_HUMAN,1,0
,RER1_HUMAN,1,0
,RFT1_HUMAN,1,0
,RGMB_HUMAN,1,0
,RHBD2_HUMAN,1,0
,RHBL4_HUMAN,1,0
,RHDF2_HUMAN,1,0
,RHEB_HUMAN,1,0
,RHG17_HUMAN,1,0
,RIC3_HUMAN,1,0
,RIPR2_HUMAN,1,0
,RISC_HUMAN,1,0
,RN103_HUMAN,1,0
,RN122_HUMAN,1,0
,RN139_HUMAN,1,0
,RN145_HUMAN,1,0
,RN149_HUMAN,1,0
,RN167_HUMAN,1,0
,RN170_HUMAN,1,0
,RN19A_HUMAN,1,0
,RNAS6_HUMAN,1,0
,RNF13_HUMAN,1,0
,RNF24_HUMAN,1,0
,RNFT1_HUMAN,1,0
,RNT2_HUMAN,1,0
,ROA2_HUMAN,1,0
,ROMO1_HUMAN,1,0
,RORA_HUMAN,1,0
,RPGF6_HUMAN,1,0
,RPN1_HUMAN,1,0
,RPN2_HUMAN,1,0
,RRAS2_HUMAN,1,0
,RRBP1_HUMAN,1,0
,RRP12_HUMAN,1,0
,RSSA_HUMAN,1,0
,RTN3_HUMAN,1,0
,RXLT1_HUMAN,1,0
,RYK_HUMAN,1,0
,S12A6_HUMAN,1,0
,S12A9_HUMAN,1,0
,S15A2_HUMAN,1,0
,S15A3_HUMAN,1,0
,S15A4_HUMAN,1,0
,S17A5_HUMAN,1,0
,S17A9_HUMAN,1,0
,S1PR2_HUMAN,1,0
,S1PR4_HUMAN,1,0
,S20A1_HUMAN,1,0
,S23A2_HUMAN,1,0
,S2533_HUMAN,1,0
,S2538_HUMAN,1,0
,S2539_HUMAN,1,0
,S2542_HUMAN,1,0
,S2544_HUMAN,1,0
,S2545_HUMAN,1,0
,S2546_HUMAN,1,0
,S2553_HUMAN,1,0
,S26A2_HUMAN,1,0
,S352B_HUMAN,1,0
,S35A2_HUMAN,1,0
,S35A4_HUMAN,1,0
,S35B1_HUMAN,1,0
,S35B2_HUMAN,1,0
,S35B3_HUMAN,1,0
,S35C2_HUMAN,1,0
,S35D1_HUMAN,1,0
,S35E1_HUMAN,1,0
,S35E4_HUMAN,1,0
,S35F2_HUMAN,1,0
,S35F5_HUMAN,1,0
,S35U4_HUMAN,1,0
,S36A4_HUMAN,1,0
,S38A1_HUMAN,1,0
,S38A2_HUMAN,1,0
,S38A5_HUMAN,1,0
,S38AA_HUMAN,1,0
,S39A3_HUMAN,1,0
,S39A4_HUMAN,1,0
,S39A7_HUMAN,1,0
,S39A8_HUMAN,1,0
,S39A9_HUMAN,1,0
,S39AD_HUMAN,1,0
,S39AE_HUMAN,1,0
,S41A1_HUMAN,1,0
,S41A2_HUMAN,1,0
,S4A7_HUMAN,1,0
,S52A2_HUMAN,1,0
,S61A1_HUMAN,1,0
,SAC1_HUMAN,1,0
,SAHH_HUMAN,1,0
,SAMC_HUMAN,1,0
,SAMD1_HUMAN,1,0
,SAP_HUMAN,1,0
,SARAF_HUMAN,1,0
,SATT_HUMAN,1,0
,SC11A_HUMAN,1,0
,SC11C_HUMAN,1,0
,SC22A_HUMAN,1,0
,SC22B_HUMAN,1,0
,SC22C_HUMAN,1,0
,SC23B_HUMAN,1,0
,SC5A3_HUMAN,1,0
,SC5A6_HUMAN,1,0
,SC5D_HUMAN,1,0
,SC61B_HUMAN,1,0
,SC61G_HUMAN,1,0
,SC6A6_HUMAN,1,0
,SCAM1_HUMAN,1,0
,SCAM2_HUMAN,1,0
,SCAM3_HUMAN,1,0
,SCRB2_HUMAN,1,0
,SDCB1_HUMAN,1,0
,SDF2_HUMAN,1,0
,SE1L1_HUMAN,1,0
,SE1L3_HUMAN,1,0
,SEC62_HUMAN,1,0
,SEC63_HUMAN,1,0
,SELK_HUMAN,1,0
,SELW_HUMAN,1,0
,SEM4A_HUMAN,1,0
,SEM4B_HUMAN,1,0
,SEM4D_HUMAN,1,0
,SEM7A_HUMAN,1,0
,SERC1_HUMAN,1,0
,SERP1_HUMAN,1,0
,SFT2A_HUMAN,1,0
,SFT2B_HUMAN,1,0
,SFXN1_HUMAN,1,0
,SFXN4_HUMAN,1,0
,SGMR1_HUMAN,1,0
,SGPP1_HUMAN,1,0
,SHIP1_HUMAN,1,0
,SHSA5_HUMAN,1,0
,SIA4A_HUMAN,1,0
,SIA4B_HUMAN,1,0
,SIA7D_HUMAN,1,0
,SIA7F_HUMAN,1,0
,SIAT1_HUMAN,1,0
,SIAT9_HUMAN,1,0
,SIDT1_HUMAN,1,0
,SIDT2_HUMAN,1,0
,SIGIR_HUMAN,1,0
,SIK2_HUMAN,1,0
,SIM12_HUMAN,1,0
,SIM13_HUMAN,1,0
,SIM14_HUMAN,1,0
,SIM20_HUMAN,1,0
,SIT1_HUMAN,1,0
,SL9A1_HUMAN,1,0
,SL9A8_HUMAN,1,0
,SL9A9_HUMAN,1,0
,SL9B2_HUMAN,1,0
,SLAF1_HUMAN,1,0
,SLAF5_HUMAN,1,0
,SLAF6_HUMAN,1,0
,SLAF7_HUMAN,1,0
,SLPI_HUMAN,1,0
,SMAGP_HUMAN,1,0
,SMCO4_HUMAN,1,0
,SMDC1_HUMAN,1,0
,SMIM7_HUMAN,1,0
,SNG1_HUMAN,1,0
,SNG2_HUMAN,1,0
,SNN_HUMAN,1,0
,SNP23_HUMAN,1,0
,SNX19_HUMAN,1,0
,SOAT1_HUMAN,1,0
,SORCN_HUMAN,1,0
,SPAG4_HUMAN,1,0
,SPAST_HUMAN,1,0
,SPCS1_HUMAN,1,0
,SPCS2_HUMAN,1,0
,SPCS3_HUMAN,1,0
,SPIT2_HUMAN,1,0
,SPP2A_HUMAN,1,0
,SPP2B_HUMAN,1,0
,SPT20_HUMAN,1,0
,SPTC2_HUMAN,1,0
,SPTCS_HUMAN,1,0
,SPTSA_HUMAN,1,0
,SRBP2_HUMAN,1,0
,SRGN_HUMAN,1,0
,SRPRA_HUMAN,1,0
,SRPRB_HUMAN,1,0
,SSPN_HUMAN,1,0
,SSRA_HUMAN,1,0
,SSRB_HUMAN,1,0
,SSRD_HUMAN,1,0
,SSRG_HUMAN,1,0
,ST17B_HUMAN,1,0
,ST7L_HUMAN,1,0
,STAR3_HUMAN,1,0
,STAT_HUMAN,1,0
,STIM2_HUMAN,1,0
,STOM_HUMAN,1,0
,STR3N_HUMAN,1,0
,STT3A_HUMAN,1,0
,STT3B_HUMAN,1,0
,STX12_HUMAN,1,0
,STX2_HUMAN,1,0
,STX3_HUMAN,1,0
,STX4_HUMAN,1,0
,STX5_HUMAN,1,0
,STX6_HUMAN,1,0
,STX7_HUMAN,1,0
,STX8_HUMAN,1,0
,STXB3_HUMAN,1,0
,SUCO_HUMAN,1,0
,SUN1_HUMAN,1,0
,SUN2_HUMAN,1,0
,SURF1_HUMAN,1,0
,SURF4_HUMAN,1,0
,SUSD3_HUMAN,1,0
,SUSD6_HUMAN,1,0
,SVBP_HUMAN,1,0
,SWET1_HUMAN,1,0
,SYNE3_HUMAN,1,0
,SYPL1_HUMAN,1,0
,SYS1_HUMAN,1,0
,SYT1_HUMAN,1,0
,SYVN1_HUMAN,1,0
,T106A_HUMAN,1,0
,T106B_HUMAN,1,0
,T126A_HUMAN,1,0
,T126B_HUMAN,1,0
,T150A_HUMAN,1,0
,T179B_HUMAN,1,0
,T183A_HUMAN,1,0
,T184C_HUMAN,1,0
,T185A_HUMAN,1,0
,T191B_HUMAN,1,0
,T3JAM_HUMAN,1,0
,TACAN_HUMAN,1,0
,TAOK2_HUMAN,1,0
,TAOK3_HUMAN,1,0
,TAP1_HUMAN,1,0
,TAPT1_HUMAN,1,0
,TBCD5_HUMAN,1,0
,TBCD_HUMAN,1,0
,TCAM2_HUMAN,1,0
,TECR_HUMAN,1,0
,TECT1_HUMAN,1,0
,TEC_HUMAN,1,0
,TELO2_HUMAN,1,0
,TFR1_HUMAN,1,0
,TGFB1_HUMAN,1,0
,TGFR1_HUMAN,1,0
,TGFR2_HUMAN,1,0
,TGON2_HUMAN,1,0
,THAS_HUMAN,1,0
,THIO_HUMAN,1,0
,THOP1_HUMAN,1,0
,TI17A_HUMAN,1,0
,TI17B_HUMAN,1,0
,TICN2_HUMAN,1,0
,TIMP1_HUMAN,1,0
,TIMP2_HUMAN,1,0
,TIP_HUMAN,1,0
,TLR10_HUMAN,1,0
,TLR1_HUMAN,1,0
,TLR6_HUMAN,1,0
,TLR7_HUMAN,1,0
,TLR9_HUMAN,1,0
,TM101_HUMAN,1,0
,TM102_HUMAN,1,0
,TM107_HUMAN,1,0
,TM115_HUMAN,1,0
,TM129_HUMAN,1,0
,TM131_HUMAN,1,0
,TM134_HUMAN,1,0
,TM141_HUMAN,1,0
,TM147_HUMAN,1,0
,TM14B_HUMAN,1,0
,TM14C_HUMAN,1,0
,TM154_HUMAN,1,0
,TM156_HUMAN,1,0
,TM160_HUMAN,1,0
,TM175_HUMAN,1,0
,TM181_HUMAN,1,0
,TM186_HUMAN,1,0
,TM192_HUMAN,1,0
,TM205_HUMAN,1,0
,TM208_HUMAN,1,0
,TM214_HUMAN,1,0
,TM218_HUMAN,1,0
,TM219_HUMAN,1,0
,TM223_HUMAN,1,0
,TM230_HUMAN,1,0
,TM238_HUMAN,1,0
,TM243_HUMAN,1,0
,TM245_HUMAN,1,0
,TM256_HUMAN,1,0
,TM258_HUMAN,1,0
,TM2D3_HUMAN,1,0
,TM38B_HUMAN,1,0
,TM39A_HUMAN,1,0
,TM39B_HUMAN,1,0
,TM41A_HUMAN,1,0
,TM50A_HUMAN,1,0
,TM50B_HUMAN,1,0
,TM87A_HUMAN,1,0
,TM9S1_HUMAN,1,0
,TM9S2_HUMAN,1,0
,TM9S4_HUMAN,1,0
,TMC6_HUMAN,1,0
,TMC8_HUMAN,1,0
,TMCC1_HUMAN,1,0
,TMCC3_HUMAN,1,0
,TMCO1_HUMAN,1,0
,TMCO3_HUMAN,1,0
,TMCO4_HUMAN,1,0
,TMED1_HUMAN,1,0
,TMED2_HUMAN,1,0
,TMED3_HUMAN,1,0
,TMED4_HUMAN,1,0
,TMED5_HUMAN,1,0
,TMED7_HUMAN,1,0
,TMED9_HUMAN,1,0
,TMEDA_HUMAN,1,0
,TMEM9_HUMAN,1,0
,TMM19_HUMAN,1,0
,TMM43_HUMAN,1,0
,TMM59_HUMAN,1,0
,TMM60_HUMAN,1,0
,TMM62_HUMAN,1,0
,TMM64_HUMAN,1,0
,TMM65_HUMAN,1,0
,TMM80_HUMAN,1,0
,TMX2_HUMAN,1,0
,TMX4_HUMAN,1,0
,TNF10_HUMAN,1,0
,TNF12_HUMAN,1,0
,TNFA_HUMAN,1,0
,TNFC_HUMAN,1,0
,TNFL9_HUMAN,1,0
,TNR17_HUMAN,1,0
,TNR18_HUMAN,1,0
,TNR1B_HUMAN,1,0
,TNR4_HUMAN,1,0
,TNR5_HUMAN,1,0
,TNR6_HUMAN,1,0
,TOIP1_HUMAN,1,0
,TOIP2_HUMAN,1,0
,TOM7_HUMAN,1,0
,TOR2A_HUMAN,1,0
,TOR2X_HUMAN,1,0
,TPC1_HUMAN,1,0
,TPC2_HUMAN,1,0
,TPRA1_HUMAN,1,0
,TPSNR_HUMAN,1,0
,TPST2_HUMAN,1,0
,TR10A_HUMAN,1,0
,TR10B_HUMAN,1,0
,TR13B_HUMAN,1,0
,TR13C_HUMAN,1,0
,TR150_HUMAN,1,0
,TR19L_HUMAN,1,0
,TRAM1_HUMAN,1,0
,TRAM2_HUMAN,1,0
,TRAP1_HUMAN,1,0
,TRI13_HUMAN,1,0
,TRI59_HUMAN,1,0
,TRPV2_HUMAN,1,0
,TRPV3_HUMAN,1,0
,TSC2_HUMAN,1,0
,TSN13_HUMAN,1,0
,TSN14_HUMAN,1,0
,TSN31_HUMAN,1,0
,TSN33_HUMAN,1,0
,TSN3_HUMAN,1,0
,TSPO_HUMAN,1,0
,TTC17_HUMAN,1,0
,TUFT1_HUMAN,1,0
,TV23B_HUMAN,1,0
,TWSG1_HUMAN,1,0
,TX261_HUMAN,1,0
,TXD11_HUMAN,1,0
,TXD15_HUMAN,1,0
,UB2J1_HUMAN,1,0
,UB2J2_HUMAN,1,0
,UBA5_HUMAN,1,0
,UBAC1_HUMAN,1,0
,UBAC2_HUMAN,1,0
,UBE2B_HUMAN,1,0
,UBL3_HUMAN,1,0
,UBR4_HUMAN,1,0
,UBXN4_HUMAN,1,0
,ULA1_HUMAN,1,0
,UN93B_HUMAN,1,0
,UNC50_HUMAN,1,0
,UPAR_HUMAN,1,0
,USE1_HUMAN,1,0
,UXS1_HUMAN,1,0
,VA0D1_HUMAN,1,0
,VA0E2_HUMAN,1,0
,VAMP1_HUMAN,1,0
,VAMP5_HUMAN,1,0
,VAMP8_HUMAN,1,0
,VAS1_HUMAN,1,0
,VASP_HUMAN,1,0
,VATB2_HUMAN,1,0
,VATD_HUMAN,1,0
,VATF_HUMAN,1,0
,VATH_HUMAN,1,0
,VATL_HUMAN,1,0
,VATO_HUMAN,1,0
,VDAC3_HUMAN,1,0
,VEGFA_HUMAN,1,0
,VEGFB_HUMAN,1,0
,VIME_HUMAN,1,0
,VINC_HUMAN,1,0
,VISTA_HUMAN,1,0
,VKOR1_HUMAN,1,0
,VKORL_HUMAN,1,0
,VMP1_HUMAN,1,0
,VOPP1_HUMAN,1,0
,VPP1_HUMAN,1,0
,VPP3_HUMAN,1,0
,VRK2_HUMAN,1,0
,VTI1A_HUMAN,1,0
,WBP1L_HUMAN,1,0
,WN10A_HUMAN,1,0
,WWP1_HUMAN,1,0
,XBP1_HUMAN,1,0
,XKR6_HUMAN,1,0
,XYLK_HUMAN,1,0
,YES_HUMAN,1,0
,YIF1A_HUMAN,1,0
,YIF1B_HUMAN,1,0
,YIPF1_HUMAN,1,0
,YIPF2_HUMAN,1,0
,YIPF3_HUMAN,1,0
,YIPF5_HUMAN,1,0
,YIPF6_HUMAN,1,0
,YKT6_HUMAN,1,0
,YLAT1_HUMAN,1,0
,YMEL1_HUMAN,1,0
,ZDH12_HUMAN,1,0
,ZDH13_HUMAN,1,0
,ZDH14_HUMAN,1,0
,ZDH16_HUMAN,1,0
,ZDH18_HUMAN,1,0
,ZDH20_HUMAN,1,0
,ZDH21_HUMAN,1,0
,ZDH23_HUMAN,1,0
,ZDH24_HUMAN,1,0
,ZDHC3_HUMAN,1,0
,ZDHC4_HUMAN,1,0
,ZDHC5_HUMAN,1,0
,ZDHC6_HUMAN,1,0
,ZDHC7_HUMAN,1,0
,ZDHC8_HUMAN,1,0
,ZFPL1_HUMAN,1,0
,ZFY27_HUMAN,1,0
,ZG16B_HUMAN,1,0
,ZNT5_HUMAN,1,0
,ZNT6_HUMAN,1,0
,ZNT7_HUMAN,1,0
,ZNT9_HUMAN,1,0
